,kcat_MW
C_ALAGLUE_reverse,641.3106601
C_EDTXS1,358.45533880000005
C_METSOXR2_num2,305.1726877
C_2DOXG6PP_num4,324.82725239999996
A_3HPADHi,549.7914794
C_APG3PAT181,427.2158666
B_GLYCTO4,852.8223638000001
A_SUCDi,1079.106067
C_LALDO2x,99.4778254
A_MCPST,375.4647226
B_PAPA181,670.7865188999999
A_FA120ACPHi,770.1781217
B_TRDR_num1,444.45701219999995
C_ARHGDx_reverse,55.51025624
A_GLYCLTDy_num2,884.8077366
A_AGM4PCPpp,1620.968568
B_ACCOAL_num2,232.9645429
A_UPLA4FNT,891.1724582999999
B_ASPTA_reverse_num1,867.5027282
A_3OAR60_reverse,158.1700765
B_G1SAT_reverse,420.41433739999997
B_MDDCP3pp_num4,513.7056473
C_HXPRT_num2,219.55787090000004
B_T2DECAI,245.13748340000004
A_DMSOR2,657.6864532999999
C_OGMEACPS,0.003652085
B_ACOATA_reverse,129.53635309999999
B_THRA_num2,364.2219933
A_UAG2E,677.1179883
B_GMPS2,153.3763241
B_MLDEP1pp,708.1242001
B_RNTR1c2_num2,203.07277309999998
A_HPYRRx_num2,237.27637030000002
C_CBLAT,452.26736860000005
B_NTPP7_num1,581.3955091
B_PGPP140pp_num1,489.7000034
B_G3PAT161,216.65571090000003
A_RNTR3c2_num1,192.9237709
A_ALDD2y_num1,751.207683
C_MLDCP3App_num1,317.9469797
