,kcat_MW
B_MCTP2App,349702.40083102544
B_NADDP_num1,15042.418102837815
A_PGSA180,1024.6887308773655
B_KAS14_num1,41.69948812948567
A_FACOAL141t2pp_num1,304.81433167635026
A_NDPK5_reverse_num2,165.2920399393408
A_3OAS160_num1,109.12143451457642
B_MI1PP_num1,13545.781361884176
A_DXYLK,358.70645789246123
A_LGTHL,320.2927167498333
A_SELNPS,1251.223093090924
A_MECDPDH5_num1,160.0927912585826
A_FACOAL100t2pp_num1,155.65883945325032
B_G1PTT_reverse,710.0004891647752
A_TRDR_num1,444.4570121414832
B_GLYCK2,20540.328571975882
A_ALATA_L_reverse_num1,536.8294618206023
B_ACPPAT181,2569468.9995285426
A_G1PTT_num2,79.42828492961533
A_PPA_num1,2608.907846212197
A_TPI_reverse,2455.499843836896
B_3HAD100,1944.901772485004
B_VALt2rpp,594125.1414013705
A_GND,11363.349410368426
B_CYTK2,13605.910892352918
B_MPTG_num4,1152829.0506485435
A_GLCRAL,150.72650007729524
A_MLDCP2App_num1,910.9142545105991
A_PAPA160,557.8941445214377
A_TRPAS2,113.26449021240795
A_TARTD,363.3756329381193
B_NADPHQR4_num4,87184.7613636216
A_LIPAMPL,415.39854967713364
A_PLIPA1E161pp,183.31010985385888
B_AACPS2_num1,1805758.4602248643
B_ASPTRS,198746.35443803808
A_GRXR_num3,1307.8267893406294
A_MN6PP_num1,388.7142381405802
B_UREAtpp_reverse,151539.27768628538
A_CYTD,1045.413274381457
A_GLCP2_num1,1416.441082030525
B_3OAR80_reverse,8486.469619571115
A_3OAR80_reverse,401.6237435006631
A_3HAD160_num1,245.1374662305176
A_PRFGS,356.42883763888517
A_MLDEP1pp,708.1242000686873
B_AACPS5_num3,408108.09305930615
A_AGPAT120,338.76713647953613
A_PGPP161pp_num2,327.6424369135773
A_APG3PAT161,436.8392987104274
A_ASPTA_reverse_num1,867.5027281583812
A_3KGK,424.61620956271304
A_MDDCP1pp_num6,1141.16046305526
A_HACD6_reverse_num2,374.78882402734064
B_ACBIPGT,420.96152593255516
A_HACD2_num2,506.4749954458287
A_T2DECAI,245.1374834058637
B_RPE_reverse,200959.8874637581
B_PYDXK,54.07890053063678
A_UAGCVT,265.07443504337584
A_PGPP180_num2,598.7318355690476
B_ALCD19_reverse_num1,28280.194372479447
A_THRA_num2,364.2219932757359
B_DBTS,1310.351017524525
B_AACPS6_num1,1805758.4602248643
A_NTD5pp_num2,311.26015854925686
B_LEUt2rpp_num1,974488.3763278328
A_4PCP,825.3870051925225
B_RNDR3,43.03580084015008
A_FOMETRi,625.6548033773347
B_NTPTP2,312023.6236205672
B_PRAGSr,16810.882661385225
A_LPLIPAL2ATG120,391.5870348578569
A_ALCD19_reverse_num2,38.32258141500785
B_PGM_num2,13118.902533993272
A_MCTP2App_num2,549.2654359973907
B_CITt7pp,520794.9408303038
B_MCPST_num2,56486.56944680645
B_MAN6PI_reverse,1926768.97161713
A_CDAPPA180,2219.3287789447045
B_BETALDHy,509068.42447164323
A_PAPA180pp,561.0420684118217
A_TRPS3,249.20741668020563
B_INPSHE,319.7763193451638
B_MCOATA_reverse_num5,10181.833225177716
B_PY5PSH_reverse,0.0903331152890618
A_AGM3Pt2pp,266.61914597372163
A_GRXR_num4,1233.9071428305915
A_ALATA_L2_num2,248.12151783673087
B_NADH17pp,2468.513849702983
A_ACCOAL_num2,232.96454286822524
B_LPLIPAL1A180pp_num1,104022.54662297734
A_OGMEACPS,0.0036520851795159995
A_TKT2_reverse_num1,1037.2747450380307
A_CLPNS120pp_reverse_num2,313.47622648447805
B_FEROpp,39.03594388893757
B_FA160ACPHi_num2,325.9520606193914
A_NTD5_num1,224.57314633356893
A_APG3PAT181,427.21586660899186
A_RBP4E_num2,826.0617703349283
A_LYSAM,679.2793988273428
A_MANAO,794.1399884285614
B_MDH,8444.879095449614
A_O16AP2pp,157.77496987893943
A_PLIPA2A180pp,140.21652034864
B_CTPS2,51.06774406097321
A_MDDEP1pp_num5,885.8862884611981
A_NTD9pp_num3,181.73314001205532
B_ACACT1r_reverse,21150880.41316356
A_NTD7_num2,361.21505045278127
A_MLTGY2pp_num1,1460.1178293519501
A_MDDEP4pp_num1,880.0465271454647
A_HSDy_num1,396.08974353031965
A_PLIPA1E141pp,140.21648376586666
A_SQGH,406.16623349854416
B_ADSL1r,8498.443989841811
B_TKT2_reverse,14523.478550228352
A_PETNT161pp,369.8745575979086
A_GDPDPK_num2,508.3080287967089
B_NADPHQR4_num2,80703.80762117861
A_AGM4PApp_num3,508.70908016638464
A_E4PD_num2,65.59102339266869
A_NTD8_num2,369.488341571129
B_ACMUMptspp_num1,2016.8574494572906
A_23PDE4pp,682.0442366042563
A_FUM_reverse_num1,17.93642798887952
A_ACACT5r_reverse_num2,762.9773613866173
A_NDPK6_num1,417.85701460188255
A_ASPO6,250.590844153046
A_ARHGDx,104.7216070300974
B_FA140ACPHi_num1,324.0658102802942
A_MOCOS,0.8169332100369322
A_3HAD60_num2,346.33093322061063
B_HSDy_reverse,2542.6424029473505
A_BGLA1_num3,703.6344514524665
A_TKT1_reverse_num2,298.02981867318704
A_CTECOAI8_reverse,326.1488251235333
B_MOCOS_num1,624875.0245532056
A_KDOPS,21.01664790952463
A_MDDEP3pp_num1,1106.7964341669842
A_ACACT7r_reverse_num1,572.8133256165312
A_ADNUC,1400.4166540134147
A_OHPBAT,0.0452451154127485
B_INPTH,187.06688064001145
A_BSORx,130.30511637528872
A_ECOAH4_reverse_num2,216.0337973638683
A_MDDEP2pp_num6,3964.0771145872823
A_ALLULPE_reverse,4242.8381987958255
A_AMPTASECG_num2,819.2373708158908
A_NDPK7_num2,160.394687563254
A_RBP4E_reverse_num3,866.7049957395868
A_XYLI2_reverse,296.31867691287044
A_NTPP6_num1,168.7093567536819
A_NO3R2pp_num1,6167.945442156812
A_ACGAMK,659.5171821188945
A_3OAS60_num2,166.74167823660687
A_UDCPDP_num1,520.1829743257538
A_AGPAT161,20981.160666151853
A_UMPK_num2,269.6995802892539
A_MACPD,209.5455653281957
A_MLTGY4pp_num1,295.4620580725452
A_ALR4x,145.761368225004
A_ALCD2x_reverse_num1,22.455128267492128
B_3OAS141_num1,1805758.4602248643
A_NDP3_num2,964.6072427169638
A_IPPMIb_reverse,1702.9641465649108
A_PSSA180,427.8155523561697
B_PTPATi,357.7427981139946
A_PAPA120pp,535.3328338840782
A_METSOXR1_num1,93.84212488092348
B_PFK_2,4065.757951951329
A_NADHXE_reverse,240.73398575305168
A_NDPK2_num2,397.7466565740505
A_3HCINNMH,224.0298764249659
A_UGMDDS,1213.981014685798
B_LIPATPT,907467.6502000956
A_ANS,76.62779371377806
B_SPMDAT2_num6,729.7752041405528
A_ACP1p,181.24126639912944
A_UAMAS,469.9217449760797
A_EAR60x,121.66678447240969
B_PGP180abcpp_num2,213444.85546986427
A_ACOTA_reverse_num4,729.3993967685466
B_KAS14_num2,8.449565954573
B_NDPK7_reverse,11849.546901733302
A_AGMHE,219.7931889000595
B_ACOTA,51.76460703837754
B_DHPTPE,1899740.7786330902
A_LPLIPAL2ATE140,251.30290930081608
B_PGM_num3,20375.687848843783
A_DAGK140,237.0507025519706
A_OPMEACPR,0.0011971690473116
A_CLPNS161pp_reverse_num2,286.65422320845624
A_MLDCP3App_num4,331.22540784561687
A_ALDD19xr_reverse,43.30032709843968
A_TDPADGAT,1120.4386599560698
A_RNTR2c2_num4,167.48688812289987
B_PAPSR,86.71467054978474
B_AIRC3,3130.460035186586
A_MLDCP2App_num2,1711.9529988027402
B_3HAD141,1944.901772485004
A_GDMANE,1798.6669760646796
B_3OAS161_num1,1805758.4602248643
A_ECAP2pp,832.2081488901637
B_3OAR100,8486.469619571115
A_NTD1_num1,404.7406443353789
A_MLTGY2pp_num6,1792.421783494552
A_LPLIPAL2G161,302.9397319739445
B_CYANSTpp_num3,19138.399561943068
B_TRPS1,500.9566389340798
A_NADH17pp,249.2800109989708
A_O16GLCT1,649.1938854409307
A_PTRCTA,363.7214281931522
A_TRSARr_reverse_num1,177.29633204250248
A_ACP1_FMN_num2,865.2536232993385
A_DURIPP_reverse_num1,102.4451608253843
B_GPDDA5,128.29222745945458
A_3NTD7pp_num2,566.0195001476578
A_3HAD40_num2,133.29663554463554
A_3HAD140_num2,94.80644696309211
B_MCOATA_reverse_num4,8354.587430818132
B_ACPPAT160,2569468.9995285426
A_RPI_num1,1552.9558258823124
A_ECOAH1_reverse_num1,722.5238030833427
A_GAPP,2935.1105723750734
A_G3PAT120,98.84379399126185
A_G3PAT161,216.6557109127084
A_I4FE4SR,0.5199081495602444
B_ME2,15629.260625391302
A_NTD6pp_num1,297.88980826647384
A_ALATA_L2_num1,154.05008912527026
B_MI2DH_num2,5929.921617682612
A_PPAKr,276.60800209293274
A_FBA_num1,4000.2809903633083
B_THRTRS_num1,706.9010978557521
A_DNTPPA_num1,548.5794468675241
A_SHKK_num2,3198.934733379285
B_ARBt3ipp,805842.2272952006
A_SUCBZS,719.8544001398105
A_ECOAH8_reverse_num2,154.0970671169524
A_TMAOR1_num2,429.38048881212654
A_GALCTD,1293.2601292161926
A_ALR2_num2,321.8810345102476
A_SHK3Dr_reverse,472.40639455869456
A_NTRIR2x,1842.91877319262
A_AHGDx_reverse,161.51478987748374
A_UAG2E,677.1179883819473
A_ECOAH4_reverse_num1,446.20427246140633
A_3OAR60,143.54901261722281
A_PPM2_reverse,602.6763555375254
A_MLDCP1Bpp_num5,1146.5053724347567
A_ACPS1_num2,992.9197683918447
A_AGDC,689.370835842546
B_GLCP2_num2,3374.5549036407306
A_NTD9_num2,361.52608689833613
A_AGMt2pp,642.0356435509681
A_DDPA_num3,1816.4421992484845
A_LPLIPAL2ATE120,390.33063954046224
B_MCOATA_num5,10181.833225177716
A_KARA2_reverse,54.49491701024756
B_BMOCOS_num3,633646.6982599155
A_CYANST_num3,10767.687141549666
A_MLTP3,118.31224017480757
A_DC6PDA,895.3924050594626
A_MCITS,408.8531343179698
A_EAR80x,131.95272886651028
B_GLCRD,1125.633101761907
A_KAS14_num1,109.859872166671
A_UAPGR,4089.7202187524767
B_ACOATA_reverse_num4,1553.3728481189935
A_NO3R1pp_num1,1599.7146570610014
A_3HAD100_num2,91.00039939059296
B_PSERtex_reverse_num2,559648.9586577521
B_LEUt2rpp_num3,594125.1414013705
A_GSPMDA,410.1520886917207
A_ACPS1_num1,769.0441754872867
