,fluxes,reduced_costs
FBA3_reverse,0.0,4318.687846918027
ADK3_reverse,0.0,48.48768280649165
HSDy_reverse_num1,0.0698127,-68.22167510679542
GLUtex_reverse_num1,0.0,2.0
GLYtex_reverse_num1,0.0,-2.0000000000001137
GLYALDtex_reverse_num1,0.0,2.0
GLYBtex_reverse_num1,0.0,2.0
GLYCtex_reverse_num1,0.0,2.0
GLYC3Ptex_reverse_num1,0.0,2.0
GLYCLTtex_reverse_num1,4.460000000000862e-05,-2.0
GTPtex_reverse_num1,0.0,-2.0
GUAtex_reverse,0.0,-2.0
Htex_reverse_num1,5.589851774367194,-2.0
H2tex_reverse_num1,0.0,2.0
H2Otex_reverse_num1,9.233660172723862,-2.0
O2tpp_reverse,0.0,2.0
PYRt2rpp_reverse,4.993389739963318,-2.0
XANtpp_reverse,0.0,2.0
DAPtex_reverse_num1,0.0,2.0
12PPDStex_reverse_num1,0.0,-2.0
DDGLCNtex_reverse_num1,0.0,2.0
26DAHtex_reverse_num1,0.0,2.0
HCINNMtex_reverse_num1,0.0,2.0
HPPPNtex_reverse_num1,0.0,-2.0
ACtex_reverse_num1,0.05821859999999999,-2.0
ACALDtex_reverse_num1,0.0,2.0
ACMANAtex_reverse_num1,0.0,2.0
ACACT2r_reverse_num1,0.0,-229.69692429387942
SUCFUMtpp_reverse_num1,0.0,-2.220446049250313e-16
TARTRt7pp_reverse,0.0,2.0
AHGDx_reverse,0.0,2474.1741036162166
EX_ca2_e_reverse,0.0005205,-2.0
AKGt2rpp_reverse,0.0,-2.0000000000000426
THMDt2pp_copy2_reverse,0.0,1.9999999999999147
TRPt2rpp_reverse_num1,0.0,1.9999999999999147
TYRt2rpp_reverse_num1,0.0,-2.0000000000000426
URIt2pp_copy2_reverse,0.0,1.9999999999999147
XTSNt2rpp_reverse,0.0,1.9999999999999147
GALtex_reverse_num1,0.0,2.0
GALCTtex_reverse_num1,0.0,-2.0
GALCTNtex_reverse_num1,0.0,0.0
GALTtex_reverse_num1,0.0,-2.0
GALURtex_reverse_num1,0.0,-2.0
ACACt2pp_reverse,0.0,2.0
TKT2_reverse_num1,0.0,338.6497152691123
GAMtex_reverse_num1,0.0,2.0
GBBTNtex_reverse_num1,0.0,0.0
ARBt2rpp_reverse,0.0,2.0
CO2tpp_reverse,1.3400030234191531,-2.0
DHAtpp_reverse,4.470927322821767,-2.0
ARGAGMt7pp_reverse,0.0,-2.0
ASNt2rpp_reverse,0.0,1.9999999999999147
HIStex_reverse_num1,0.0,2.0
HXAtex_reverse_num1,0.0,-2.0
HYXNtex_reverse_num1,0.0,2.0
IDONtex_reverse_num1,0.0,-2.0
ILEtex_reverse_num1,0.0,2.0
INSTtex_reverse_num1,0.0,-2.0
INStex_reverse,0.0,2.0
Ktex_reverse_num1,0.0,2.0
D_LACtex_reverse_num1,0.0,-2.0
FRULYStex_reverse_num1,0.0,2.0
GALCTt2rpp_reverse_num1,0.0,-2.0
ASPtex_reverse_num1,0.0,2.0
ACALDtpp_reverse,0.0,2.0
ACt2rpp_reverse,0.05873909999999999,-2.0
ATPS4rpp_reverse_num1,0.0,366.91250624424515
INDOLEtex_reverse_num1,0.0,2.0
L_LACtex_reverse_num1,0.0,-2.0
ADEt2rpp_reverse_num1,0.0,-2.0000000000000426
ADNt2pp_copy2_reverse,0.0,1.9999999999999147
ALLTNt2rpp_reverse,0.0,2.0
ECOAH8_reverse_num1,0.0,-749.5841667945497
GUAtpp_reverse_num1,0.0,-2.0
HYXNtpp_reverse_num1,0.0,2.0
GLCRtex_reverse_num1,0.0,0.0
GLCNtex_reverse_num1,0.0,-2.0
GLCURtex_reverse_num1,0.0,2.0
GLNtex_reverse_num1,0.0,2.0
O2tex_reverse_num1,0.0,2.0
OCTAtex_reverse_num1,0.0,2.0
ORNtex_reverse_num1,0.0,2.0
ECOAH5_reverse_num1,0.0,1405.0808708793484
EX_ni2_e_reverse,3.23e-05,-2.0
FUCtpp_reverse,0.0,2.000000000000014
CYTDt2pp_copy2_reverse,0.0,1.9999999999999147
DDGLCNt2rpp_reverse,0.0,1.9999999999999147
RMNtex_reverse_num1,0.0,-2.0
PHEtex_reverse_num1,0.0,2.0
PItex_reverse_num1,0.0,2.0
EX_cu2_e_reverse,7.09e-05,-2.0
TRSARr_reverse_num1,0.0,1612.6339016777893
PNTOtex_reverse_num1,0.0,2.0
PPPNtex_reverse_num1,0.0,2.0
PPTtex_reverse_num1,0.0,2.0
PTRCtex_reverse_num1,0.0,2.0
PYRtex_reverse_num1,4.993389739963318,-2.0
DSERtex_reverse_num1,0.0,2.0
SERtex_reverse_num1,0.0,2.0
SO4tex_reverse_num1,0.0,2.0
SPMDtex_reverse_num1,0.0,0.0
SUCCtex_reverse_num1,0.0330697,-2.0
SUCRtex_reverse_num1,0.0,0.0
TARTRtex_reverse_num1,0.0,2.0
TAURtex_reverse_num1,0.0,-2.0
THRtex_reverse_num1,0.0,2.0
THMDtex_reverse_num1,0.0,2.0
METDtex_reverse_num1,0.0,0.0
METtex_reverse_num1,0.0,2.0
MNLtex_reverse_num1,0.0,2.0
NAtex_reverse_num1,0.0,2.0
NACtex_reverse_num1,0.0,2.0
NH4tex_reverse_num1,0.0,2.0
BUTtex_reverse_num1,0.0,1.9999999999999858
CHLtex_reverse_num1,0.0,-2.0
CO2tex_reverse_num1,1.3400030234191531,-2.0
CRNtex_reverse_num1,0.0,-2.0
DINStex_reverse_num1,0.0,2.0
DMStex_reverse_num1,0.0,2.0
CSNtex_reverse_num1,0.0,2.0
CYNTtex_reverse_num1,0.0,2.0
CYStex_reverse_num1,0.0,2.0
CYTDtex_reverse_num1,0.0,2.0
DCAtex_reverse_num1,0.0,2.0
DCYTtex_reverse,0.0,2.0
DGSNtex_reverse_num1,0.0,2.0
LCTStex_reverse_num1,0.0,2.0
LEUtex_reverse_num1,0.0,2.0
LYStex_reverse_num1,0.0,-2.0
LYXtex_reverse_num1,0.0,2.0
MANtex_reverse_num1,0.0,2.0
MAN6Ptex_reverse_num1,0.0,2.0
MELIBtex_reverse_num1,0.0,2.0
DMSOtex_reverse_num1,0.0,-2.0
DURItex_reverse,0.0,2.0
FRUtex_reverse_num1,0.0,-2.0
FUCtex_reverse_num1,0.0,2.0
FUMtex_reverse_num1,0.07120949998125653,-2.0
FE2tex_reverse_num1,0.0,2.0
NMNtex_reverse_num1,0.0,2.0
NO2tex_reverse_num1,0.0,2.0
MTHFC_reverse,0.0,394.6123745695985
MTHFD_reverse,0.0,633.9656364972761
BUTt2rpp_reverse,0.0,2.000000000000014
GDPtex_reverse_num1,0.0,2.0
EX_cobalt2_e_reverse,2.5e-06,-2.0
TMAtex_reverse_num1,0.0,2.0
TMAOtex_reverse_num1,0.0,2.0
TREtex_reverse_num1,0.0,-2.0
TRPtex_reverse_num1,0.0,2.0
TSULtex_reverse_num1,0.0,0.0
TYRtex_reverse_num1,0.0,2.0
URAtex_reverse_num1,0.0,2.0
UREAtex_reverse_num1,0.0,-2.0
URItex_reverse,0.0,2.0
VALtex_reverse_num1,0.0,2.0
XANtex_reverse_num1,0.0,2.0
XYLtex_reverse_num1,0.0,2.0
ABUTtex_reverse_num1,0.0,-2.0
EX_sel_e_reverse,0.0,0.0
MALTATr_reverse,0.0,2255.3392961472273
23CAMPtex_reverse_num1,0.0,2.0
23CCMPtex_reverse_num1,0.0,2.0
23CUMPtex_reverse_num1,0.0,2.0
23CGMPtex_reverse_num1,0.0,2.0
3AMPtex_reverse_num1,0.0,2.0
3CMPtex_reverse_num1,0.0,2.0
ALAGLUE_reverse,0.0,-373.02060874991594
ETHSO3tex_reverse_num1,0.0,2.0
BUTSO3tex_reverse_num1,0.0,2.0
LIPOtex_reverse_num1,0.0,0.0
GALBDtex_reverse_num1,0.0,2.0
SULFACtex_reverse_num1,0.0,1.9999999999999998
NOtex_reverse_num1,0.0,-2.0
NOtpp_reverse,0.0,2.0
N2Otpp_reverse,0.0,2.0
N2Otex_reverse_num1,0.0,2.0
CRNt2rpp_reverse,0.0,-2.0
CRNDt2rpp_reverse,0.0,-2.0
CTBTt2rpp_reverse,0.0,1.9999999999999147
PACALDt2rpp_reverse,0.0,2.0
PEAMNtex_reverse_num1,0.0,2.0
PACALDtex_reverse_num1,0.0,2.0
CYANtex_reverse_num1,0.0,0.0
SO3tex_reverse_num1,0.0,0.0
TCYNTtex_reverse_num1,0.0,0.0
METSOX1tex_reverse_num1,0.0,2.0
METSOX2tex_reverse_num1,0.0,2.0
3UMPtex_reverse_num1,0.0,2.0
3GMPtex_reverse_num1,0.0,2.0
FALDtpp_reverse,0.0,-2.0
DOPAtex_reverse_num1,0.0,-2.0
4HOXPACDtex_reverse_num1,0.0,2.0
ETHAtex_reverse_num1,0.0,-1.9999999999994316
G3PStex_reverse_num1,0.0,2.0
ACGAL1Ptex_reverse_num1,0.0,2.0
ACGALtex_reverse_num1,0.0,-2.0
GLCUR1Ptex_reverse_num1,0.0,2.0
UDPGLCURtex_reverse_num1,0.0,2.0
ISETACtex_reverse_num1,0.0,2.0
UDPGtex_reverse_num1,0.0,2.0
UDPGALtex_reverse_num1,0.0,2.0
ACGAM1Ptex_reverse_num1,0.0,2.0
UACGAMtex_reverse_num1,0.0,2.0
UDPACGALtex_reverse_num1,0.0,2.0
CBLAT_reverse,0.0,-194.55640613170902
MSO3tex_reverse_num1,0.0,-2.0
ARABDI_reverse,0.0,-2059.765694253025
GLYC2Ptex_reverse_num1,0.0,-2.0
PSERtex_reverse_num1,0.0,2.0
R5Ptex_reverse_num1,0.0,2.0
THRPtex_reverse_num1,0.0,2.0
TYRPtex_reverse_num1,0.0,2.0
CITtex_reverse_num1,0.0,2.0
ACGAtex_reverse_num1,0.0,2.0
IDONt2rpp_reverse,0.0,1.9999999999999147
G6Ptex_reverse_num1,0.0,2.0
MOBDtex_reverse_num1,0.0,2.0
NI2tex_reverse_num1,0.0,2.0
L_LACt2rpp_reverse_num1,0.0,-1.999999999999929
NH4tpp_reverse_num1,0.0,2.0
NO2t2rpp_reverse_num1,0.0,-1.9999999999999858
FRULYSDG_reverse,0.0,15628.75325014674
PROt2rpp_reverse_num1,0.0,-2.0000000000000853
H2O2tex_reverse_num1,0.0,2.0
ALLPI_reverse,0.0,-747.6437644735697
ALLULPE_reverse,0.0,495.60510292827536
ADEtex_reverse_num1,0.0,-2.0
ADNtex_reverse,0.0,2.0
AGMtex_reverse_num1,0.0,2.0
ALAtex_reverse_num1,0.0,2.0
BALAtex_reverse_num1,0.0,2.0
DALAtex_reverse_num1,0.0,-2.0
AMPtex_reverse_num1,0.0,2.0
ARBtex_reverse_num1,0.0,2.0
ARGtex_reverse_num1,0.0,2.0
ASCBtex_reverse_num1,0.0,-2.0
MMETtex_reverse_num1,0.0,2.0
FE3tex_reverse_num1,0.0,2.0
MG2tex_reverse_num1,0.0,2.0
Zn2tex_reverse_num1,0.0,2.0
CD2tex_reverse_num1,0.0,0.0
GLUABUTt7pp_reverse,0.0,2.0
GLUt2rpp_reverse,0.0,-2.0000000000000426
GLYALDtpp_reverse,0.0,2.0
DHPTPE_reverse,0.0,-1508.9284203143325
ASO3tex_reverse_num1,0.0,0.0
MANGLYCtex_reverse_num1,0.0,2.0
FRUURt2rpp_reverse,0.0,2.0000000000000284
FRUURtex_reverse_num1,0.0,2.0
GLYCAt2rpp_reverse_num1,0.0,-2.0
GLYCAtex_reverse_num1,0.0,-2.0
FALDH2_reverse,0.0,1361.5665720518773
GLYCtpp_reverse_num1,0.0,-2.0
H2Otpp_reverse_num1,9.233660172723862,-2.0
HCINNMt2rpp_reverse,0.0,2.0
HISt2rpp_reverse,0.0,1.9999999999999147
CBIAT_reverse,0.0,-249.50940770859592
COBALT2tex_reverse_num1,0.0,2.0
FALGTHLs_reverse,0.0,-2.0
DIMPtex_reverse_num1,0.0,2.0
GALURt2rpp_reverse,0.0,2.0
GLCNt2rpp_reverse_num1,0.0,2.0000000000000284
GLCRt2rpp_reverse_num1,0.0,-2.0
GLCURt2rpp_reverse_num1,0.0,2.0
EX_h2o_e_reverse,0.0,2.0
XTSNtex_reverse_num1,0.0,2.0
GLUDy_reverse,0.8497123999999942,-2.0000000000054996
UREAtpp_reverse,0.0,-2.0
PPPNt2rpp_reverse,0.0,-2.0
PTRCORNt7pp_reverse,0.0,-1.9999999999999574
HG2tex_reverse_num1,0.0,0.0
DADNtex_reverse,0.0,2.0
DHAtex_reverse_num1,4.470927322821767,-2.0
ETOHtex_reverse_num1,0.0,-2.0
HACD3_reverse_num1,0.0,1957.2101540807453
ACACtex_reverse_num1,0.0,2.0
ACNAMtex_reverse_num1,0.0,2.0
H2Stex_reverse_num1,0.0,0.0
EX_nh4_e_reverse,1.0799914999999904,-2.0
DADK_reverse,0.0,1162.1254379587863
4PEPTtex_reverse_num1,0.0,-2.0
CRNCAR_reverse,0.0,391.50052557417496
GLYCLTt2rpp_reverse_num1,4.460000000000862e-05,-2.0
HPPPNt2rpp_reverse,0.0,2.0
DHFR_reverse_num1,0.0,794.1931211340816
TYRTA_reverse_num1,0.0,-860.8885664544171
EX_mobd_e_reverse,7.000000000000001e-07,-2.0
EX_so4_e_reverse,0.025181999999999996,-2.0
PUNP4_reverse_num1,0.0,7557.613907426807
AMAOTr_reverse,0.0,12515147.56319854
EX_k_e_reverse,0.019519300000000003,-2.0
EX_na1_e_reverse,0.0,-2.0
ARGORNt7pp_reverse,0.0,-2.0
CU2tex_reverse_num1,0.0,2.0
GLCATr_reverse,0.0,4192.867845476139
ALAALAr_reverse_num1,0.0,1522.7751347843941
CLtex_reverse_num1,0.0,2.0
ACACT1r_reverse_num1,0.0,-227.68628105986863
SUCOAS_reverse,0.0,3289.7006370573836
GALKr_reverse,0.0,810.6914882533365
YUMPS_reverse,0.0,-202.68167290145107
ADSL1r_reverse,0.0,5641.227595507435
AICART_reverse,0.0,1212.5623980888886
PROtex_reverse_num1,0.0,2.0
SBTtex_reverse_num1,0.0,-2.0
PGM_reverse_num1,0.0,-56.13138854916396
TPI_reverse,0.0,197.93852451672302
RPI_reverse_num1,0.0,-53.62918923906233
PERD_reverse,0.0,547510.8371709996
AKGtex_reverse_num1,0.0,2.0
ALLTNtex_reverse_num1,0.0,-2.0
ASNtex_reverse_num1,0.0,2.0
EX_o2_e_reverse,3.4162188606308628,-2.0
ATHRDHr_reverse,0.0,4756.484990403365
LSERDHr_reverse,0.0,5992.751642126783
DSERDHr_reverse,0.0,4749.114519007551
TYMtex_reverse_num1,0.0,2.0
CMPtex_reverse_num1,0.0,2.0
DUMPtex_reverse_num1,0.0,2.0
XMPtex_reverse_num1,0.0,2.0
3PEPTtex_reverse_num1,0.0,2.0
ANHGMtex_reverse_num1,0.0,2.0
UDPKAAT_reverse,0.0,2054.617966048885
FALDtex_reverse_num1,0.0,-2.0
MLTP1_reverse,0.0,1652.5134260027385
CYSDtex_reverse_num1,0.0,2.0
G3PItex_reverse_num1,0.0,2.0
G3PGtex_reverse_num1,0.0,2.0
G3PEtex_reverse_num1,0.0,2.0
G3PCtex_reverse_num1,0.0,2.0
DAMPtex_reverse_num1,0.0,2.0
DCMPtex_reverse_num1,0.0,2.0
DGMPtex_reverse_num1,0.0,2.0
DTMPtex_reverse_num1,0.0,2.0
GMPtex_reverse_num1,0.0,2.0
IMPtex_reverse_num1,0.0,2.0
UMPtex_reverse_num1,0.0,2.0
G1Ptex_reverse_num1,0.0,-2.0
SKMtex_reverse_num1,0.0,2.0
MNtex_reverse_num1,0.0,2.0
GAL1Ptex_reverse_num1,0.0,2.0
O2Stex_reverse_num1,0.0,-2.0
HOMtex_reverse_num1,0.0,0.0
SO2tex_reverse_num1,0.0,0.0
SO2tpp_reverse,0.0,0.0
ACSERtex_reverse_num1,0.0,0.0
IPDDI_reverse,0.0,677.3659484960663
DURADx_reverse,0.0,5136.75841757817
ECOAH7_reverse_num1,0.0,1721.270715794526
LDH_D_reverse,0.0,3346.946071749233
ALAALAtex_reverse_num1,0.0,-2.0
T2DECAI_reverse,0.0,2457.8275300291207
MALtex_reverse_num1,0.0,2.0
NO3tex_reverse_num1,0.0,2.0
HEXt2rpp_reverse,0.0,2.0
CLPNS180pp_reverse_num1,0.0,2577.2097341859994
CLPNS181pp_reverse_num1,0.0,-916.2885405559441
CLPNS120pp_reverse_num1,0.0,1491.7739319984744
CLPNS160pp_reverse_num1,0.0,1270.7849641159469
CLPNS161pp_reverse_num1,0.0,1902.6769962510793
HPYRI_reverse,0.0,1922.6236468916948
GSNtex_reverse_num1,0.0,2.0
FORtex_reverse_num1,0.0,2.0
D_LACt2pp_reverse_num1,0.0,-2.0
RIBtex_reverse_num1,0.0,-2.0
THMtex_reverse_num1,0.0,2.0
XYLUtex_reverse_num1,0.0,2.0
ALLtex_reverse_num1,0.0,2.0
34dhpactex_reverse_num1,0.0,2.0
12PPDStpp_reverse,0.0,-2.0
EX_cl_e_reverse,0.0005205,-2.0
H2tpp_reverse,0.0,2.0
23DAPPAtex_reverse_num1,0.0,-2.0
PHEt2rpp_reverse_num1,0.0,1.9999999999999147
GUI2_reverse,0.0,750.9100057704187
GLCtex_copy2_reverse_num1,0.0,2.0
12PPDRtpp_reverse,0.0,-2.0
3OAR120_reverse,0.0,5378.443418301988
PPALtex_reverse_num1,0.0,2.0
CA2tex_reverse_num1,0.0,2.0
CUtex_reverse_num1,0.0,-2.0
12PPDRtex_reverse_num1,0.0,-2.0
F6Ptex_reverse_num1,0.0,2.0
GAMAN6Ptex_reverse_num1,0.0,2.0
ACONIs_reverse,0.0,2.0
ACONTb_reverse_num1,0.0,1631.6261044545527
PPALtpp_reverse,0.0,2.0
PROGLYtex_reverse_num1,0.0,2.0
MICITDr_reverse,0.0,4641.898909659611
ACONTa_reverse_num1,0.0,2442.927203415423
3OAR140_reverse,0.0,12726.86885212568
3OAR160_reverse,0.0,6777.231215869786
CLPNS140pp_reverse_num1,0.0,2604.518131773168
CLPNS141pp_reverse_num1,0.0,1401.2228397257918
CGLYtex_reverse_num1,0.0,2.0
3OAR60_reverse,0.0,4821.424007000471
3OAR80_reverse,0.0,5826.084415374553
GTHOXtex_reverse_num1,0.0,0.0
3OAR40_reverse,0.0,5673.579904173919
3OAR100_reverse,0.0,6373.071185173332
3OAR180_reverse,0.0,-2069.920028254297
GTHRDtex_reverse_num1,0.0,2.0
EX_tungs_e_reverse,0.0,0.0
FRULYSE_reverse,0.0,8071.592299494439
TUNGStex_reverse_num1,0.0,0.0
CAt6pp_reverse,0.0005205,-2.0
5DGLCNt2rpp_reverse,0.0,-2.0
GALCTNLtex_reverse_num1,0.0,-2.0
MALDtex_reverse_num1,0.0,2.0
OROTtex_reverse_num1,0.0,2.0
5DGLCNtex_reverse_num1,0.0,-2.0
PPAtex_reverse_num1,0.0,2.0
PSCLYStex_reverse_num1,0.0,2.0
THYMtex_reverse_num1,0.0,-2.0
MG2t3_2pp_reverse,0.0,2.0
POR5_reverse_num1,0.0,1675.8699154575952
HACD8_reverse_num1,0.0,48.40919147895693
CTECOAI8_reverse,0.0,3268.332044387702
CTECOAI6_reverse,0.0,4401.13105034316
EX_slnt_e_reverse,0.0,-2.0
RFAMPtex_reverse,0.0,0.0
MINCYCtex_reverse_num1,0.0,0.0
DOXRBCNtex_reverse_num1,0.0,0.0
ETOHtrpp_reverse,0.0,2.0
REPHACCOAI_reverse,0.0,1339.0466522700153
DHNPTE_reverse,0.0,-2577.743451102171
CMtex_reverse_num1,0.0,0.0
LALALGLUtex_reverse_num1,0.0,2.0
5MTRtex_reverse_num1,0.0,-2.0
LALADGLUtex_reverse_num1,0.0,2.0
3HPPtex_reverse_num1,0.0,-2.0
FUSAtex_reverse_num1,0.0,0.0
NOVBCNtex_reverse,0.0,0.0
QUIN2tex_reverse_num1,0.0,-2.0
FORCT_reverse,0.0,1338.7675789035857
HADPCOADH3_reverse,0.0,1818.0197657346907
CTECOAI7_reverse,0.0,-193.2982879471965
MEOHtrpp_reverse,2e-07,-2.0
SELtex_reverse_num1,0.0,0.0
MEOHtex_reverse_num1,2e-07,-2.0
TTRCYCtex_reverse_num1,0.0,0.0
DHACOAH_reverse,0.0,1096.8829276524484
SLNTtex_reverse_num1,0.0,2.0
ALDD19xr_reverse,0.0,9748.373906158384
VPAMTr_reverse,0.0,2153.5758909980377
CH4tex_reverse,0.0,0.0
TARTRDtex_reverse_num1,0.0,-2.0
BTNtex_reverse_num1,0.0,2.0
DMSOtpp_reverse,0.0,2.0
PYDXtex_reverse_num1,0.0,2.0
SUCASPtpp_reverse_num1,0.0,2.0
SUCMALtpp_reverse_num1,0.0,-2.0
PYDXNtex_reverse_num1,0.0,2.0
PYDAMtex_reverse_num1,0.0,2.0
13PPDH2_reverse,0.0,-1918.7757445160769
SUCTARTtpp_reverse,0.0,-2.0
CHTBStex_reverse_num1,0.0,0.0
GHBDHx_reverse,0.0,-221.4299010636841
APPLDHr_reverse,0.0,-3628.650712446639
DHNPA2r_reverse,0.0,10813.558679748327
QUIN2tpp_reverse,0.0,2.0
CRNDtex_reverse_num1,0.0,-2.0
NADHXE_reverse,0.0,-990.3916922500066
NADPHXE_reverse,0.0,1213.1342889516964
DXYLONtpp_reverse,0.0,-2.0
2DDARAA_reverse_num1,0.0,-805.6184710252946
DXYLONtex_reverse_num1,0.0,-2.0
PSURItex_reverse_num1,0.0,2.0
DHPStex_reverse,0.0,-2.0
FMNtex_reverse_num1,0.0,0.0
CLBtex_reverse_num1,0.0,-2.0
ACOXT_reverse,0.0,-1969.8291629189625
4ABZGLUH_reverse,0.0,11454.663598996185
4ABZGLUtr_reverse,0.0,1.9999999999999147
5DKGR_reverse_num1,0.0,240.75131453996062
GLYtpp_reverse,0.0,-2.0
FADtex_reverse_num1,0.0,0.0
LKDRA_reverse,0.0,-4206.0780108454055
METNA_reverse,0.0,-340.1667075544447
2DGLCtex_reverse_num1,0.0,0.0
PUACGAMS_reverse,0.0,-194.64021571007106
SQtex_reverse,0.0,2.0
URATEtex_reverse_num1,0.0,2.0
ARHGDx_reverse,0.0,8832.634374256759
Ftex_reverse_num1,0.0,0.0
CYSItex_reverse_num1,0.0,0.0
CS1tex_reverse_num1,0.0,0.0
MEPNtex_reverse_num1,0.0,0.0
UDPGPT_reverse,0.0,640.4606305313646
4ABZGLUtex_reverse_num1,0.0,2.0
4HTHRA_reverse,2.23e-05,-2108.1190498441283
METGLCURtex_reverse_num1,0.0,2.0
AI2tex_reverse_num1,0.0,0.0
ASPtpp_reverse,0.0,0.0
FUMt1pp_reverse,0.07120949998125653,-2.0
SUCCt1pp_reverse,0.0330697,-2.0
EX_coumarate_e_reverse,0.08421780936016321,-2.0
coumarate_c2e_reverse,0.08421780936016321,-2.0
sakuranetin_c2e_reverse,0.0,-2.0
EX_malonate_e_reverse,0.25265342808048963,-2.0
malonate_c2e_reverse,0.25265342808048963,-2.0
ALATA_D2_num2,0.0,2141.1167498948416
G3PD5_num2,0.0,757.8378346568475
LEUTAi_num2,0.045053100000000006,-384.9805870168411
ALATA_L2_num2,0.0,-960.9634692622349
ACP1_FMN_num2,0.0,51539.181901527816
ACP1_FMN_num3,0.0,51570.35392025231
HCO3E_num2,0.28611359999999797,-347.20470611072943
ECOAH4_num2,0.0,26.83364861877635
HXPRT_num2,0.0,4784.157022706597
NDPK5_num2,0.0,352.12167923595007
ACALD_num2,0.0,2743.7749313027416
PPA_num2,0.8442652561609774,-23.100450242974212
PPA_num3,0.0,48.53098334795255
ALAR_num2,0.0,-162.9103822351883
ALATA_L_num2,0.0,1236.6795451152136
XYLK_num2,0.0,5309.375362916824
ASPTA_num2,0.0,2038.3519970151797
FBP_num2,0.0,406.38906714873474
FBP_num3,0.0,340.8059745076522
FBP_num4,0.0,304.40021325949544
PYK_num2,0.0,8.752632325773277
A5PISO_num2,0.0038912000000000005,-585.0812377443021
ACHBS_num2,0.0,-442.8734327244587
ACLS_num2,0.0874367,-143.1716547204991
CHORM_num2,0.0323384,-164.53001007152943
ECOAH6_num2,0.0,1833.415543266572
FBA_num2,0.0,2300.5781835301623
TALA_num2,0.2214240984399727,-171.9043670988447
TKT1_num2,0.2214240984399727,-97.02104758741729
ALCD2x_num2,0.0,-472.7155764637463
ALDD2y_num2,0.0,1441.715590819549
ALDD2y_num3,0.0,2960.5985538853784
ALDD2y_num4,0.0,874.0813939842558
ALDD2y_num5,0.0,928.0791235683503
NADDP_num2,0.0,3540.828225605139
NMNAT_num2,0.0,-629.0933342130065
HMPK1_num2,0.0,-923.6376737907394
NDPK6_num2,0.0,352.4572024591471
NDPK8_num2,0.0,1750.5323523071038
DURIPP_num2,0.0,1608.155016276639
CYSDS_num2,0.0,7763.258283942692
NDP3_num2,0.0,642.9408100345318
PMDPHT_num2,4.459999999999999e-05,-683.3350261984797
G1PP_num2,0.0,979.9795811414581
G1PP_num3,0.0,1140.983927554444
PFL_num2,0.0,-107.42630153459675
PFL_num3,0.09510410936016125,-411.8422381229847
PFL_num4,0.0,-56.135967189289545
PTAr_num2,0.0,5.61543157805508
ACKr_num2,0.0,-60.598618960693784
ACKr_num3,0.0,-60.46655820075466
NTPP1_num2,0.0,4441.360194633173
NTPP2_num2,0.0,2620.0965832667716
IPMD_num2,0.045053100000000006,-545.7928571897883
PUNP5_num2,0.0,123.12663817519751
PUNP6_num2,0.0,10002.903359501448
RNDR1_num2,0.0,4583.092052164466
RNDR3_num2,0.0,1578.840917016406
RNDR4_num2,0.0,4251.651986236251
PUNP3_num2,0.0,-2311.4800024863343
NADH9_num2,0.0,2093.538437535306
NADH9_num3,0.0,2926.245853485092
NADH9_num4,0.0,1940.7993219748787
NADH10_num2,0.0,948.4006380031533
NADH10_num3,0.0,875.8651898484859
NADH10_num4,0.0,1343.851439241338
FUM_num2,0.0,-275.2628796113904
FUM_num3,0.0,-89.722392438339
GLCP_num2,0.0,1079.3394731392934
HACD5_num2,0.0,-458.0776808643623
ABTA_num2,0.0,1561.4828254795193
SERD_L_num2,0.0,2489.10982812127
SERD_L_num3,0.0,2634.40674162063
SERD_L_num4,0.0,2488.645896537004
SERD_L_num5,0.0,2766.87415084042
THRD_num2,0.0,1592.3986691060818
RBP4E_num2,0.0,143.3816413746352
RBP4E_num3,0.0,-72.5304217702312
NTD2_num2,0.0,-582.0155662813577
NTD2_num3,0.0,-575.5866655662248
NTD4_num2,0.0,1666.6469713363913
NTD5_num2,0.0,1993.422433885822
NTD5_num3,0.0,1956.1004668401492
NTD5_num4,0.0,1838.400262042187
NTD6_num2,0.0,-231.74168005856166
NTD6_num3,0.0,-343.9083661235
PYDXPP_num2,0.0,3650.3658111263067
PYDXPP_num3,0.0,3644.992914456059
PYDXPP_num4,0.0,3624.37790711422
HACD6_num2,0.0,1854.1354780402216
ECOAH1_num2,0.0,1538.4490304854698
ECOAH2_num2,0.0,1592.4089896213263
ECOAH3_num2,0.0,1801.2715482185595
G3PT_num2,0.0,1053.411058126992
PYDXK_num2,0.0,-1555.9846345292171
ALCD19_num2,0.0,14116.489614004215
TGBPA_num2,0.0,-593.159123884164
KAS14_num2,0.0,1861.2148655077217
HACD4_num2,0.0,1639.623349471036
HACD7_num2,0.0,2636.0874833013113
DMSOR1_num2,0.0,510.1119776505511
NTD9_num2,0.0,1574.155143061731
NTD9_num3,0.0,1537.4165624751295
NTD9_num4,0.0,1580.582437342331
CAT_num2,0.0,915.4756872347756
AB6PGH_num2,0.0,299.9630670409678
AB6PGH_num3,0.0,291.9795057929733
UDCPDP_num2,0.0027788,-355.03224186738953
UDCPDP_num3,0.0,-239.0255313521484
HACD1_num2,0.0,-474.87844614357715
HACD2_num2,0.0,1395.5822423305544
ACACCT_num2,0.0,628.6709290109575
G1PTT_num2,0.0,-2990.1749505859325
TDPGDH_num2,0.0,13.514498363403618
NDPK7_num2,0.0,2569.662456871809
