,tyr:php,AG:GD=3:1,No.1glc,No.1xyl,AG:GD=2:1,No.2glc,No.2xyl,AG:GD=1:1,No.3glc,No.3xyl,AG:GD=1:2,No.4glc,No.4xyl
113,0.099:0.092,0.021777826202082906,19.25825242860613,6.0,0.5090028460351732,23.076890535370453,5.050284713715312,0.5090028460350595,23.076890535325745,3.14119300517586,1.909936301234211,7.83535791567227,6.0
114,0.099:0.093,0.021736636270702547,19.260895680906888,6.0,0.5084573354381519,23.076039254906906,5.049282949483952,0.5084573354378108,23.07603925473768,3.1401869114734873,1.9098930913580716,7.837027429209783,6.0
115,0.099:0.094,0.021695446339435875,19.263538933211404,6.0,0.5079118248411305,23.075187974417798,5.048281185252602,0.5079118248411305,23.075187974381336,3.1391807809301873,1.9098498814814775,7.8386969427467985,6.0
116,0.099:0.095,0.021654256407487082,19.266182185507777,6.0,0.5073663142443365,23.074336694096317,5.0472794210217,0.5073663142439955,23.07433669387607,3.1381747240701454,1.9098066716048834,7.8403691504414805,6.0
117,0.099:0.096,0.021613066476334097,19.26882543781103,6.0,0.5068208036473152,23.073485413624837,5.0462776567903465,0.5068208036469741,23.07348541347794,3.1371686303682482,1.909763461728744,7.842038663979766,6.0
118,0.099:0.097,0.0215718765452948,19.271468690116045,6.0,0.5062752930501802,23.07263413309748,5.0452758925587595,0.5062752930499528,23.07263413302081,3.13616253666635,1.9097202518519225,7.843708177489544,6.0
119,0.099:0.098,0.021530686614141814,19.27411194241951,6.0,0.5057297824533862,23.071782852664327,5.044274128327856,0.5057297824538409,23.071782852882986,3.135156442966296,1.9096770419753284,7.845377691052884,6.0
120,0.099:0.099,0.021489496682761455,19.276755194720057,6.0,0.5051842718563648,23.07093157230445,5.043272364096478,0.5051842718560238,23.070931572112922,3.1341503492627965,1.9096338320987343,7.847044510432115,6.0
121,0.099:0.1,0.021448306751381097,19.279398447021624,6.0,0.5046387612593435,23.070080291804253,5.042270599865129,0.5046387612595709,23.07008029189685,3.1331442555620352,1.9095906222216854,7.848714023968626,6.0
122,0.1:0.04,0.022277984096263026,20.215809230385688,6.0,0.3991917349334244,23.228923032837592,4.829891733935934,0.3991917349333107,23.228923032877443,2.9173627420367962,1.911177041975634,7.748399122730076,6.0
123,0.1:0.041,0.022277984096263026,20.215809230387517,6.0,0.39864622433651675,23.228071752413957,4.828889969704836,0.39864622433651675,23.228071752413957,2.9163566483353547,1.9111338320990399,7.750068636267088,6.0
124,0.1:0.042,0.022277984096376713,20.215809230387443,6.0,0.3981007137396091,23.22722047196325,4.82788820547365,0.3981007137393817,23.227220471947092,2.9153505546332408,1.9110906222229005,7.751738149804606,6.0
125,0.1:0.043000000000000003,0.022277984096717773,20.215809230389272,6.0,0.39755520314270143,23.226369191644878,4.826886441242517,0.3975552031429288,23.226369191494854,2.91434446093248,1.9110474123463064,7.753407663341605,6.0
126,0.1:0.044,0.022277984096604087,20.215809230388214,6.0,0.3970096925455664,23.225517911098336,4.82588467701094,0.3970096925456801,23.22551791127423,2.913338367230125,1.9110042024694849,7.75507987101042,6.0
