,kcat_MW
A_ECOAH5_num2,282.8384075
B_R5PP_num1,429.4835006
A_PGPP160_num2,327.6817483
B_AICART_reverse,525.5592652
A_FACOAE120,619.4018236000001
B_PLIPA2G180pp,175.9593851
A_FALDH2,372.43415810000005
A_FRD2,327.55756230000003
A_HMPK1_num2,258.17029660000003
B_TMDS,437.0121753
A_ALLPI,597.3053906
A_2AGPEAT141,231.52768140000003
B_ADSL2r,261.9182505
A_NTD2pp_num1,472.555926
A_RPI_reverse_num2,2662.589221
A_OXDHCOAT,366.580603
B_ACHBS_num2,414.1795971
B_METNA_reverse,703.6158978
A_LPLIPAL2ATE181,250.62915869999998
A_ACACT1r_num1,1391.463598
A_NTD2_num1,384.28995130000004
A_HACD2_num1,245.21440800000002
B_MICITDr,132.2799727
A_ALLTAMH2,2385.783241
A_ADK1,4731.620453
B_DTMPK_reverse,944.6149062000001
A_GTHPi,1036.425409
B_ECOAH2_num2,304.6748113
A_PAPA120,1268.206568
B_MLDCP3App_num5,344.2516678
A_SHKK_num1,3135.538914
B_EAR40y,141.5789219
A_ALLPI_reverse,319.10609700000003
A_SDPTA_num4,198.09147430000002
A_AHGDx,130.9283796
A_EAR181y,152.24725669999998
B_OBTFL_num3,192.0489158
A_PLIPA2E141pp,178.0009744
B_UDCPDPpp_num1,749.4567492000001
A_NTD8_num1,391.33282610000003
B_F6PP_num2,629.1500122
B_CLPNS180pp_num1,331.4579748
A_NTD6_num3,695.9159093999999
A_PPK2,242.6787426
B_NDPK3_reverse_num2,995.3476976
A_NTD1pp_num1,296.9565977
A_FDMO2,58.85550999
B_LPLIPAL1A161pp,152.3782256
B_GAPD,25303.5953
B_AACPS9,104.09820500000001
A_5DKGR_reverse_num2,853.3698582000001
B_BMOGDS1,1263.134554
A_TYRTA_reverse_num2,276.80562480000003
B_ECOAH1_num2,271.058866
B_FCLT_num3,101.8522046
A_UGLT,856.2261972000001
B_PAPA140pp,327.0859064
B_MLTGY4pp_num3,362.70540530000005
A_PLIPA2G140pp,140.2166877
B_AADDGT,5705.956103
B_OMMBLHXy,501.2978756
A_OBTFL_num2,102.8148531
B_ACHBS_num1,468.68129239999996
A_GTPDPDP,105.8539793
B_CTPS2,163.9774639
A_ASPK_num3,6504.619993
B_TMAOR1pp_num2,203.984979
A_LPLIPAL2ATE120,390.3306395
B_NTD10pp_num2,274.0669912
A_ACACT5r_reverse_num2,762.9773614
B_3HAD120_num2,245.1373482
A_LPLIPAL2A120,238.59622990000003
B_5DKGR_num2,397.2848707
A_DHMPTR,1408.069293
A_MOHMT,0.127490311
B_NTPP1_num2,480.3660635
A_CYTDH_num1,702.4197975
B_HEPT2,277.56967169999996
A_UACMAMO,376.5016843
A_BUTCT,504.4328033
B_PGPP140pp_num2,327.6573977
B_ALATA_L_reverse_num2,528.7118912
A_HACD8_reverse_num1,149.5444831
B_NTP5,782.5703128
A_DAGK160,237.05129449999998
A_LYSDC_num2,13.99323617
B_XAND,504.7606932
A_LPLIPAL2E120,238.59659330000002
B_R15BPK,861.6758585000001
B_3HAD100_num2,91.00039939
A_FA100ACPHi,414.0877309
A_AGPAT140,400.9837445
B_CRNDCAL2,345.23105960000004
B_MALTATr_reverse,169.2351166
A_GLU5K,576.0881184
A_MPTSS,114.5258872
A_RPE_reverse,4413.377637
A_CBMKr_reverse,317.98350869999996
A_AACPS2,104.0982165
B_PRMICI_reverse,1478.422819
A_NDPK2_num2,397.7466566
B_GNK_num2,1273.803729
A_FDH4pp_num1,193.1382678
B_IG3PS,643.9487999
B_CDGUNPD_num2,703.0842282000001
B_AHCYSNS,2.217299452
B_3OAS80_num1,109.12153390000002
A_OMPHHXy,357.27797430000004
B_LYSAM,679.2793988
A_NTD1_num2,683.3259571000001
A_ACHBS_num1,468.68129239999996
B_AMAOTr,0.038026348
A_3OAS140_num1,178.5931187
A_GDPTPDP,2329.792909
B_GNP_num1,903.5657861
A_MGSA,99.41378514
A_MLDCP2Bpp_num4,2078.2629920000004
A_MDDCP5pp_num2,1742.8884460000002
B_PLIPA1E141pp,140.21648380000002
B_NADK,20.266297100000003
B_EAR181x,217.62143619999998
A_SDPDS,18667.76515
B_HMPK1_num2,258.17029660000003
B_MDDCP5pp_num2,1742.8884460000002
B_GP4GH,346.0028522
B_TRE6PP,328.26746049999997
B_THDPS,144.5197895
B_DAPE_reverse,1820.176552
B_ALKP,484.67133830000006
B_AACPS2,104.0982165
B_ARGSL,786.9915855
A_DPR_num2,44.3182545
B_ALDD2y_num3,98.09359069
A_I4FE4ST,158.22660980000003
A_HXPRT_num2,219.55787090000004
A_G1PP_num2,431.2359153
A_UAGCVT,265.074435
A_DMSOR2pp,614.7981473
A_CYTBDpp_num2,469.22527369999995
B_AMALT2,549.4555971
A_ECOAH4_num1,539.9984927
B_MPTG_num2,146.1709246
A_GLYCTO4,852.8223641000001
B_GLGC,96.66593572
A_ICHORT,427.52955499999996
A_AGMH,466.939024
A_PYDXK_num1,150.7589757
A_CLPNS180pp_reverse_num1,179.2037536
A_P5CD,614.4049046
B_AMPTASECG_num4,765.7322779
A_IPDDI_reverse,2686.584179
B_HEPT3,578.5667859
A_PFL_num1,559.7241761
A_MCTP1App_num1,186.9680925
A_URDGLYCD,136.24348080000001
B_MDDEP1pp_num6,611.9390394999999
B_EAR120x,143.31947680000002
B_CLPNS140pp_reverse_num2,544.8317201
A_PLIPA1G141pp,140.21670680000003
B_ADOCBLS,380.3578686
A_PPA_num1,2608.907846
B_DHPTDNR,331.0835257
A_LPLIPAL2G161,302.939732
B_XYHDL,330.68093369999997
B_CLPNS160pp_reverse_num2,349.3248522
B_HACD3_num2,513.7189701
A_AMPTASEPG_num3,299.3580559
B_BETALDHy,99.38597696
A_FACOAL180t2pp_num2,158.00003519999999
B_ICHORS_copy2_reverse,114.25801640000002
B_DHPPDA2,14.27923338
B_SERASr_reverse,938.3022967
A_NTP10_num2,280.027846
A_FBA_num2,98.25958461
A_TPRDCOAS,738.0804737999999
B_MAN6PI_reverse,1399.009777
A_DADK_reverse,565.7498977999999
B_2AGPGAT141,119.52466090000001
A_NTPP4_num1,635.053545
A_MLDCP1App_num4,347.92697569999996
B_FE3DHBZS3R,370.2693943
A_NTD2pp_num2,275.27617549999997
B_UGCIAMH,8978.046123999999
B_F6PA_reverse_num1,86.0826445
A_F6PA_reverse_num2,840.4204085000001
A_PUACGAMS_reverse,1235.149528
A_ADK4_reverse,1169.51223
A_PGPP161pp_num2,327.6424369
B_DSBDR_num2,505.4359648
A_PMANM,574.3880964
B_GAPD_reverse,399.9147633
B_DSERDHr,145.28574819999997
B_DAAD,288.5379318
A_4HTHRA_reverse,112.975319
B_ADA,1048.369587
A_QMO2,1066.596857
B_MLDCP2Bpp_num5,1054.603733
B_3OAS160_num1,109.12143449999999
B_ECOAH8_reverse_num2,154.09706709999998
A_ANS,76.62779371
B_ACALD_num1,10401.08491
B_ALATA_L2_num1,154.05008909999998
A_FLVRx,387.8681256
A_OP4ENH,181.19275190000002
A_ALDD2y_num3,98.09359069
A_MDDEP2pp_num6,3964.077115
B_ACPPAT160,429.61812689999994
B_RBP4E_reverse_num2,217.03286310000001
B_ALDD2y_num2,262.4078699
A_NADS1,2.937638824
A_RNTR1c2_num1,273.83080079999996
A_MCOATA,431.2704864
A_ASPO5,159.8728605
A_MTHFR2,73.40785389
A_PGM_num2,2920.027075
A_3OAR180,91.41721622
A_MDDEP3pp_num3,549.3574469
A_PDX5POi,2.113904205
A_SERD_L_num1,373.4314921
B_CLPNS161pp_reverse_num2,286.6542232
B_DTARTD,378.0153885
B_ICDHyr_reverse,331.851104
A_DHNCOAS,138.3501414
B_MOCOS,0.81693321
A_THRD_L_num1,253.7378629
B_PSERT,375.5344579
B_FMNRx2_num2,672.7556731000001
B_CBIAT_reverse,961.3350608999999
B_MPTG2_num3,86.71948769
A_2AGPEAT181,264.1920829
B_3OAS141,109.121532
A_HEMEOS,319.2918305
A_PLIPA2G120pp,140.68471069999998
B_NADH16pp,9992.335509
B_I2FE2SS2,91.29699756
A_3OAR60,143.5490126
B_LPLIPAL1E181pp,98.42511861
B_3OAR40_reverse,151.4026914
A_2HPTCOAT,785.44968
A_ALAR_num2,1455.416811
A_GLYOX3,149.1025334
A_GMHEPPA,13310.05848
B_ACACT4r_reverse_num2,422.67722080000004
B_PGPP120pp_num1,2034.29047
A_CHOLD,522.5086759
A_G1PACT,390.32270739999996
B_GLYOX3,149.1025334
B_LPLIPAL2ATE141,619.903104
B_E4PP_num4,1134.1521539999999
B_4HTHRA,1155.3322050000002
A_NDPK8_num1,643.2574568
A_NTD12_num1,374.86938210000005
A_AM3PA,456.1292476
A_ECOAH3_num1,572.525342
B_DRPA,2081.937596
B_FRUK,965.2614325
B_LPLIPAL2ATG141,249.5374607
B_DAGK141,234.06419790000004
A_ALLTN,757.2878869
A_ECAP1pp,393.48325510000006
